,loop_start_time,loop_end_time,loop_length
73,3256.593522385,3256.610241513,0.016719127999749617
74,3256.610342905,3256.62662971,0.01628680500016344
75,3256.626844654,3256.644072861,0.017228207000243856
76,3256.644236443,3256.660077542,0.015841099000226677
77,3256.660182996,3256.676999719,0.016816722999919875
78,3256.677099268,3256.693536842,0.01643757400006507
79,3256.693638288,3256.710001442,0.016363153999918723
80,3256.710082575,3256.726845024,0.016762448999998014
81,3256.726942182,3256.743512141,0.016569958999753
82,3256.74360815,3256.760042198,0.01643404800006465
83,3256.760139068,3256.776997726,0.016858657999819116
84,3256.777196881,3256.793352342,0.016155461000380456
85,3256.793429742,3256.81009536,0.016665617999933602
86,3256.810195558,3256.826938608,0.016743050000059156
87,3256.82702406,3256.84317339,0.016149330000189366
88,3256.843265556,3256.859913422,0.01664786599985746
89,3256.860003118,3256.876718826,0.016715707999992446
90,3256.876818436,3256.893293468,0.016475032000016654
91,3256.893383522,3256.910018486,0.016634963999877073
92,3256.910113205,3256.926588901,0.016475695999815798
93,3256.926679063,3256.94365123,0.016972166999948968
94,3256.94375376,3256.959954285,0.016200524999931076
95,3256.960042754,3256.976953308,0.016910553999878175
96,3256.977058675,3256.993309545,0.016250870000021678
97,3256.993495586,3257.009951085,0.016455499000130658
98,3257.010046762,3257.026779711,0.01673294900001565
99,3257.026881963,3257.043534925,0.01665296200008015
100,3257.043644352,3257.059996166,0.016351814000245213
101,3257.060066843,3257.077189408,0.017122564999681344
102,3257.077291912,3257.093621502,0.016329590000168537
103,3257.093724759,3257.110640182,0.016915423000227747
104,3257.110736461,3257.126762204,0.016025742999772774
105,3257.126857863,3257.143690965,0.01683310199996413
106,3257.143787826,3257.160100603,0.016312777000166534
107,3257.160200915,3257.176641119,0.016440203999991354
108,3257.176768985,3257.19323843,0.016469444999984262
109,3257.193312046,3257.24325586,0.04994381400001657
110,3257.243339606,3257.260058399,0.016718793000109144
111,3257.260152556,3257.276630048,0.016477491999921767
112,3257.276720302,3257.293563421,0.016843118999986473
113,3257.293659758,3257.309848469,0.01618871099981334
114,3257.309934565,3257.326675076,0.016740511000080005
115,3257.326768225,3257.343489169,0.016720944000098825
116,3257.343559308,3257.360019879,0.016460571000152413
117,3257.360099525,3257.376981354,0.01688182899988533
118,3257.377087919,3257.393319249,0.016231329999754962
119,3257.393406126,3257.410019599,0.016613472999779333
120,3257.410109126,3257.42661287,0.01650374400014698
121,3257.426698358,3257.4435638,0.01686544199992568
122,3257.443663183,3257.459956956,0.01629377300014312
123,3257.460052996,3257.476469732,0.01641673600033755
124,3257.476545207,3257.493166871,0.01662166400001297
125,3257.493236388,3257.510010034,0.01677364600027431
126,3257.510098949,3257.526829232,0.016730283000015334
127,3257.526925954,3257.543386689,0.01646073499978229
128,3257.543483918,3257.560075439,0.016591520999554632
129,3257.560168388,3257.577031221,0.016862833000232058
130,3257.577134246,3257.59347387,0.0163396240000111
131,3257.593563955,3257.610456225,0.016892269999971177
132,3257.610581124,3257.62672176,0.016140635999818187
133,3257.626813316,3257.643424005,0.01661068899966267
134,3257.643512969,3257.660107081,0.016594112000348105
135,3257.660248621,3257.676481062,0.01623244100028387
136,3257.676728076,3257.693406869,0.016678792999755387
137,3257.693493083,3257.710310387,0.01681730400014203
138,3257.710418245,3257.726856166,0.016437921000033384
139,3257.726945878,3257.743654278,0.016708399999970425
140,3257.743738763,3257.759940267,0.016201504000036948
141,3257.760020847,3257.776932722,0.01691187500000524
142,3257.777029111,3257.793432644,0.01640353299990238
143,3257.793515155,3257.810145157,0.016630002000056265
144,3257.810237342,3257.826803803,0.016566460999911214
145,3257.826874076,3257.84425818,0.017384104000029765
146,3257.844391678,3257.893852843,0.049461164999684115
147,3257.893921042,3257.910365676,0.016444633999981306
148,3257.910476883,3257.927385229,0.016908346000036545
149,3257.927459121,3257.943587527,0.01612840600000709
150,3257.943650846,3257.96050704,0.016856193999956304
151,3257.960620075,3257.977149595,0.016529519999949116
152,3257.977319566,3257.993844945,0.016525379000086104
153,3257.994063641,3258.010587434,0.016523793000033038
154,3258.010691647,3258.026842863,0.016151216000253044
155,3258.0269127,3258.043794442,0.016881741999895894
156,3258.043889625,3258.060515532,0.016625907000161533
157,3258.060628792,3258.077315659,0.016686866999862104
158,3258.077430057,3258.094064684,0.016634626999803004
159,3258.094296645,3258.110404282,0.016107637000004615
160,3258.11049925,3258.127017924,0.01651867400005358
161,3258.127104364,3258.143769441,0.016665077000197925
162,3258.143879474,3258.16046374,0.01658426599988161
163,3258.160539381,3258.177145184,0.016605802999947628
164,3258.177239306,3258.193914072,0.016674766000051022
165,3258.194013905,3258.210474547,0.016460642000311054
166,3258.21057347,3258.227317745,0.016744275000291964
167,3258.227416403,3258.24374762,0.016331216999788012
168,3258.243818507,3258.260332585,0.016514078000000154
169,3258.260421086,3258.276938909,0.016517822999958298
170,3258.277040095,3258.293968675,0.01692858000023989
171,3258.294071071,3258.310515839,0.016444767999928445
172,3258.310585634,3258.327191799,0.01660616500021206
173,3258.327292689,3258.34399863,0.016705941000054736
174,3258.34411134,3258.360514124,0.01640278400009265
175,3258.36060759,3258.377200996,0.016593405999628885
176,3258.3772945,3258.393795469,0.01650096899993514
177,3258.393888713,3258.41079047,0.016901757000141515
178,3258.410927825,3258.427201784,0.01627395900004558
179,3258.4273029,3258.443840602,0.016537701999823184
180,3258.443932205,3258.460461475,0.01652927000031923
181,3258.460554265,3258.477788641,0.01723437600003308
182,3258.477890916,3258.493670839,0.015779923000081908
183,3258.493892165,3258.52675778,0.03286561499999152
184,3258.526861165,3258.560253672,0.033392506999916804
185,3258.560330567,3258.577118986,0.01678841900002226
186,3258.577189044,3258.593673822,0.0164847779997217
187,3258.593910329,3258.611061943,0.01715161399988574
188,3258.611136783,3258.627049362,0.015912579000087135
189,3258.627156901,3258.643861159,0.01670425800011799
190,3258.643933486,3258.660511749,0.01657826299970111
191,3258.660583486,3258.677331666,0.016748179999922286
192,3258.677449321,3258.694057521,0.016608200000064244
193,3258.694166201,3258.710818283,0.016652082000291557
194,3258.710929157,3258.727583095,0.01665393800021775
195,3258.727669239,3258.743791062,0.016121823000048607
196,3258.743863444,3258.760340781,0.016477337000196712
197,3258.760433363,3258.777066569,0.016633205999823986
198,3258.777146799,3258.793959066,0.016812266999750136
199,3258.794053582,3258.810655802,0.016602220000095258
200,3258.810944606,3258.827231669,0.01628706300016347
201,3258.827319749,3258.843741644,0.01642189500034874
202,3258.843824036,3258.860646917,0.01682288099982543
203,3258.860852525,3258.877357105,0.016504579999946145
204,3258.877459267,3258.893978995,0.016519727999821043
205,3258.89408878,3258.910495192,0.016406411999923876
206,3258.910591102,3258.927020129,0.016429026999958296
207,3258.927109392,3258.943987243,0.01687785099966277
208,3258.944101802,3258.960452351,0.016350548999980674
209,3258.96054075,3258.982836952,0.02229620200023419
210,3258.982915641,3259.010339806,0.0274241649999567
211,3259.010437321,3259.026863362,0.016426040999704128
212,3259.026951271,3259.043747469,0.016796198000065488
213,3259.043850074,3259.060445902,0.016595827999935864
214,3259.06054276,3259.077075788,0.016533028000139893
215,3259.077178636,3259.093691127,0.016512490999957663
216,3259.093792261,3259.110357783,0.016565521999837074
217,3259.110465957,3259.127030603,0.016564646000006178
218,3259.127131512,3259.1435111,0.016379588000290823
219,3259.143599884,3259.170883005,0.027283120999982202
220,3259.170953341,3259.210000763,0.03904742200029432
221,3259.210109586,3259.227139247,0.017029661000378837
222,3259.227231286,3259.243195181,0.015963894999913464
223,3259.243262382,3259.259865358,0.01660297599983096
224,3259.259930951,3259.276545585,0.01661463399977947
225,3259.276632261,3259.293596595,0.016964334000022063
226,3259.293691313,3259.310267993,0.016576679999616317
227,3259.310333982,3259.326946655,0.0166126730000542
228,3259.327035101,3259.343275567,0.016240465999999287
229,3259.343401918,3259.359913086,0.01651116799985175
230,3259.359978357,3259.376647722,0.016669365000325342
231,3259.37671924,3259.394013145,0.017293904999860388
232,3259.394113744,3259.410300111,0.01618636700004572
233,3259.410390398,3259.427034916,0.016644518000248354
234,3259.427106284,3259.443501722,0.016395438000017748
235,3259.443604437,3259.460062435,0.016457998000078078
236,3259.460130117,3259.476670463,0.01654034600005616
237,3259.476737442,3259.493463755,0.016726313000162918
238,3259.493541367,3259.509982068,0.016440701000192348
239,3259.510049442,3259.526653596,0.016604154000106064
240,3259.526716142,3259.543231497,0.01651535499968304
241,3259.543303692,3259.559872967,0.016569275000165362
242,3259.559944047,3259.576484402,0.016540354999960982
243,3259.576554923,3259.593184408,0.01662948500006678
244,3259.593253877,3259.610077843,0.01682396600017455
245,3259.610173368,3259.626554777,0.016381409000132408
246,3259.626655634,3259.643123515,0.016467880999698536
247,3259.643221905,3259.659972902,0.016750997000144707
248,3259.660068093,3259.676507782,0.016439688999980717
249,3259.676572724,3259.693423483,0.01685075900013544
250,3259.693556193,3259.709934627,0.016378434000216657
251,3259.710001161,3259.72656393,0.01656276899984732
252,3259.72663619,3259.743203804,0.016567613999995956
253,3259.743279924,3259.759941111,0.016661186999954225
254,3259.76000831,3259.776589032,0.016580722000071546
255,3259.776664288,3259.79328123,0.016616941999927803
256,3259.793355382,3259.810119865,0.016764483000315522
257,3259.810186713,3259.860000586,0.04981387299994822
258,3259.860065742,3259.876577965,0.01651222299960864
259,3259.876682156,3259.893295553,0.016613397000128316
260,3259.893414285,3259.909892465,0.016478180000376597
261,3259.909957594,3259.926604727,0.016647132999878522
262,3259.92667168,3259.943700666,0.017028986000241275
263,3259.943775834,3259.960052707,0.01627687300015168
264,3259.960129637,3259.976640517,0.016510879999714234
265,3259.976706588,3259.99350131,0.01679472199975862
266,3259.993571024,3260.010064804,0.016493780000018887
267,3260.010165271,3260.026914961,0.016749689999869588
268,3260.027012717,3260.043407525,0.01639480799985904
269,3260.043477624,3260.060154262,0.016676638000262756
270,3260.06024303,3260.07713875,0.016895719999865833
271,3260.077220455,3260.09364467,0.01642421499991542
272,3260.093803646,3260.109924102,0.016120455999953265
273,3260.109993401,3260.126558345,0.01656494400003794
274,3260.126643636,3260.143193524,0.016549887999644852
275,3260.14325863,3260.160295951,0.01703732099986155
276,3260.160367063,3260.176575725,0.01620866199982629
277,3260.176648876,3260.193322247,0.01667337100025179
278,3260.193432273,3260.210013043,0.016580770000018674
279,3260.21011599,3260.226663401,0.016547411000374268
280,3260.226784195,3260.243320658,0.016536462999738433
281,3260.243392897,3260.26002089,0.01662799299992912
282,3260.260100527,3260.276600035,0.01649950799992439
283,3260.276668299,3260.293196563,0.016528264000044146
284,3260.293269005,3260.309954226,0.016685220999988815
285,3260.310016619,3260.326640393,0.016623773999981495
286,3260.326712142,3260.343273307,0.016561164999984612
287,3260.343343715,3260.359923662,0.016579946999627282
288,3260.359992195,3260.376565995,0.016573800000060146
289,3260.376637991,3260.393418467,0.016780476000349154
290,3260.393490415,3260.409912553,0.016422138000052655
291,3260.409981762,3260.426652316,0.01667055400002937
292,3260.426769072,3260.443311105,0.016542032999950607
293,3260.44343915,3260.459925048,0.01648589800015543
294,3260.459987431,3260.499363385,0.0393759539997518
295,3260.499467869,3260.526984235,0.027516365999872505
296,3260.527072385,3260.544224384,0.017151998999906937
297,3260.544322117,3260.560606185,0.01628406800000448
298,3260.560702796,3260.577415727,0.016712930999801756
299,3260.577506528,3260.593827701,0.016321173000051203
300,3260.593919981,3260.610546713,0.016626732000077027
301,3260.610635395,3260.627181108,0.016545713000141404
302,3260.627265679,3260.643541665,0.016275985999982368
303,3260.643630802,3260.660539742,0.016908939999666472
304,3260.660642915,3260.677130743,0.01648782799975379
305,3260.677219273,3260.693842591,0.016623317999801657
306,3260.693908205,3260.710290533,0.01638232799996331
307,3260.710392603,3260.726885742,0.01649313899997651
308,3260.726953004,3260.743486797,0.016533793000235164
309,3260.743610356,3260.760136833,0.016526477000297746
310,3260.760206367,3260.776847952,0.016641584999888437
311,3260.776913782,3260.793933028,0.01701924600001803
312,3260.794031028,3260.810234394,0.016203365999899688
313,3260.810303394,3260.827182996,0.016879601999789884
314,3260.827316555,3260.843930558,0.016614003000086086
315,3260.844021625,3260.860262562,0.016240937000020494
316,3260.860326439,3260.877329007,0.01700256799995259
317,3260.877418786,3260.893597257,0.01617847099987557
318,3260.893695627,3260.910254707,0.01655908000020645
319,3260.91039898,3260.926875756,0.01647677599976305
320,3260.926944886,3260.943536692,0.01659180600017862
321,3260.943615964,3260.960198328,0.016582363999987138
322,3260.960323263,3260.976822693,0.016499429999839776
323,3260.976897665,3260.993514773,0.016617107999991276
324,3260.993586023,3261.010218038,0.01663201500014111
325,3261.010343072,3261.026990099,0.01664702700009002
326,3261.027067343,3261.043513586,0.01644624299979114
327,3261.043580757,3261.060192831,0.016612074000022403
328,3261.060258304,3261.076819223,0.016560918999857677
329,3261.076884385,3261.093655003,0.016770618000009563
330,3261.093723317,3261.110113568,0.01639025100030267
331,3261.110191924,3261.126894685,0.016702761000033206
332,3261.126990843,3261.177119751,0.05012890800026071
333,3261.177192986,3261.193515759,0.016322772999956214
334,3261.193591447,3261.210223245,0.016631798000162235
335,3261.210297868,3261.226887829,0.0165899610001361
336,3261.226955876,3261.243620872,0.016664996000145038
337,3261.243690264,3261.26018879,0.016498525999850244
338,3261.26028653,3261.276949188,0.01666265799985922
339,3261.277027918,3261.293585075,0.016557157000079314
340,3261.293652248,3261.310274982,0.016622734000065975
341,3261.310348058,3261.327279473,0.016931415000271954
342,3261.327357113,3261.343856165,0.0164990520001993
343,3261.343926116,3261.360202779,0.01627666299964403
344,3261.360269485,3261.377004919,0.01673543399965638
345,3261.377076305,3261.393731504,0.016655198999615095
346,3261.393809436,3261.410155138,0.01634570199985319
347,3261.410227138,3261.426924105,0.016696966999916185
348,3261.427050105,3261.443999954,0.016949848999956885
349,3261.444097019,3261.460836106,0.016739087000132713
350,3261.460907003,3261.47747302,0.01656601700005922
351,3261.477570564,3261.49364706,0.016076496000096085
352,3261.493734628,3261.510315886,0.016581258000314847
353,3261.510391276,3261.527401822,0.017010545999710303
354,3261.527496239,3261.543795389,0.01629915000012261
355,3261.543870402,3261.560352202,0.016481800000292424
356,3261.560458583,3261.576899102,0.016440518999843334
357,3261.576962627,3261.593906196,0.016943568999977288
358,3261.594013874,3261.611891945,0.017878070999813644
359,3261.611980708,3261.64458127,0.03260056199997052
360,3261.645012242,3261.680011608,0.034999365999738075
361,3261.680100728,3261.712682076,0.032581347999894206
362,3261.71284625,3261.747159556,0.03431330600005822
363,3261.747253484,3261.760917638,0.013664154000252893
364,3261.761016683,3261.777859466,0.01684278299990183
365,3261.777954114,3261.793996524,0.016042409999954543
366,3261.79408679,3261.810704602,0.016617811999822152
367,3261.810794114,3261.827718594,0.016924479999943287
368,3261.8278256,3261.844116196,0.016290596000089863
369,3261.844216682,3261.860752925,0.016536242999791284
370,3261.860849806,3261.879266234,0.01841642800036425
371,3261.879388784,3261.910833237,0.031444452999949135
372,3261.910919672,3261.927517564,0.01659789199993611
373,3261.92776116,3261.944217958,0.016456798000035633
374,3261.944304273,3261.961943924,0.017639651000081358
375,3261.962012559,3261.977935565,0.01592300599986629
376,3261.978004363,3261.994597166,0.016592803000094136
377,3261.994687312,3262.011171444,0.0164841319997322
378,3262.011248444,3262.028411979,0.017163534999781405
379,3262.028627139,3262.043994882,0.015367742999842449
380,3262.044084083,3262.061956408,0.01787232499964375
381,3262.062099628,3262.077882247,0.01578261900021971
382,3262.077970558,3262.094512066,0.016541508000045724
383,3262.094687503,3262.110664825,0.01597732200025348
384,3262.110763676,3262.127129377,0.016365701000268018
385,3262.127204262,3262.144554043,0.017349781000120856
386,3262.144655608,3262.161063066,0.01640745800023069
387,3262.161165728,3262.177448403,0.0162826750001841
388,3262.177535435,3262.194024326,0.016488890999880823
389,3262.194117956,3262.210755559,0.016637603000162926
390,3262.210847358,3262.227937682,0.01709032400003707
391,3262.228046803,3262.244042125,0.01599532199998066
392,3262.244160956,3262.260959767,0.016798810999716807
393,3262.26103368,3262.277662473,0.016628793000109
394,3262.277771444,3262.294068345,0.016296901000259822
395,3262.294186966,3262.310458884,0.016271918000256846
396,3262.310562994,3262.327709527,0.017146532999959163
397,3262.327817879,3262.344053317,0.016235437999966962
398,3262.344157955,3262.360617499,0.016459544000099413
399,3262.360690719,3262.377740648,0.01704992899976787
400,3262.377833446,3262.393975784,0.01614233800000875
401,3262.394065982,3262.410588527,0.016522545000043465
402,3262.410678754,3262.427249347,0.016570592999869405
403,3262.427337954,3262.443843552,0.016505598000094324
404,3262.443911343,3262.46045208,0.016540737000013905
405,3262.460571514,3262.477195699,0.01662418499972773
406,3262.477269382,3262.493797143,0.016527760999906604
407,3262.493868945,3262.510733035,0.016864090000126453
408,3262.51081004,3262.527282315,0.016472275000069203
409,3262.527373964,3262.543919907,0.0165459429999828
410,3262.544004186,3262.560630127,0.01662594099980197
411,3262.560713882,3262.577255582,0.016541699999834236
412,3262.577343368,3262.593833688,0.016490319999775238
413,3262.593903668,3262.610575803,0.016672134999680566
414,3262.610670619,3262.627237557,0.016566938000323717
415,3262.627335623,3262.643764437,0.01642881399993712
416,3262.643850745,3262.660422299,0.016571554000165634
417,3262.660496986,3262.677291048,0.016794061999917176
418,3262.67738239,3262.694152506,0.016770116000316193
419,3262.694241344,3262.710534426,0.016293081999720016
420,3262.710602835,3262.727595006,0.01699217099985617
421,3262.727690221,3262.743978235,0.016288014000110707
422,3262.744073721,3262.760806544,0.01673282299998391
423,3262.760899271,3262.777673246,0.016773974999978236
424,3262.777772746,3262.79427715,0.016504403999988426
425,3262.794385269,3262.810563838,0.016178568999748677
426,3262.810646641,3262.827438031,0.01679138999998031
427,3262.827527285,3262.844344354,0.016817068999898765
428,3262.844446528,3262.860469984,0.016023455999857106
429,3262.860546,3262.877486198,0.01694019800015667
430,3262.877584566,3262.893836259,0.016251692999958323
431,3262.893907316,3262.910540835,0.016633519000151864
432,3262.910620526,3262.927592029,0.016971503000149823
433,3262.927683368,3262.944017686,0.016334317999735504
434,3262.94410448,3262.960697019,0.01659253899970281
435,3262.960768368,3262.97709707,0.016328702000009798
436,3262.977166959,3262.993903948,0.016736989000037283
437,3262.993974741,3263.01048935,0.016514609000296332
438,3263.0105676,3263.027175198,0.016607598000064172
439,3263.027243704,3263.043796316,0.01655261200039604
440,3263.043869881,3263.060424235,0.016554354000163585
441,3263.060488348,3263.077162438,0.016674089999924036
442,3263.077251367,3263.093796199,0.016544831999908638
443,3263.093893604,3263.110460917,0.01656731299999592
444,3263.110528667,3263.12720667,0.0166780029999245
445,3263.127290633,3263.143737607,0.016446973999791226
446,3263.143801265,3263.160414679,0.016613413999948534
447,3263.160479219,3263.17710668,0.016627461000098265
448,3263.177170861,3263.193980508,0.016809647000172845
449,3263.194069304,3263.210662267,0.016592962999766314
450,3263.210730195,3263.227225991,0.016495796000072005
451,3263.227335637,3263.243762167,0.016426529999989725
452,3263.243826953,3263.260406988,0.01658003500006089
453,3263.260487717,3263.277130487,0.016642769999634766
454,3263.277259828,3263.293981834,0.016722006000236433
455,3263.294051203,3263.31045051,0.016399307000028784
456,3263.310529063,3263.327054358,0.016525295000064943
457,3263.327134324,3263.343802117,0.01666779300012422
458,3263.343871518,3263.36054094,0.016669422000177292
459,3263.360629606,3263.377190006,0.01656039999988934
460,3263.37727555,3263.39372904,0.016453490000003512
461,3263.393799743,3263.410534551,0.016734808000364865
462,3263.410622668,3263.427171436,0.016548768000120617
463,3263.427245879,3263.443764645,0.016518765999990137
464,3263.4438314,3263.460506628,0.016675228000167408
465,3263.460579126,3263.477192474,0.016613347999737016
466,3263.47726035,3263.493814995,0.016554644999814627
467,3263.493937709,3263.51052152,0.016583811000145943
468,3263.510591031,3263.527237075,0.01664604400002645
469,3263.527341507,3263.543889834,0.016548326999782148
470,3263.543956396,3263.560562353,0.016605957000138005
471,3263.560677586,3263.577018427,0.016340840999873762
472,3263.577084139,3263.593915628,0.016831489000196598
473,3263.594029184,3263.61058054,0.016551355999581574
474,3263.610669961,3263.627381355,0.01671139400013999
475,3263.627468317,3263.644185206,0.016716889000235824
476,3263.644281795,3263.660561916,0.01628012099990883
477,3263.660638685,3263.677101785,0.01646310000023732
478,3263.677166464,3263.694475339,0.017308874999798718
479,3263.694615923,3263.710679103,0.016063179999946442
480,3263.710799481,3263.727453476,0.0166539950000697
481,3263.727522025,3263.743812483,0.016290458000185026
482,3263.74388151,3263.760493785,0.016612275000170484
483,3263.760584553,3263.777187997,0.016603443999883893
484,3263.777253475,3263.793935803,0.01668232799966063
485,3263.79400791,3263.810658039,0.016650129000026936
486,3263.810731871,3263.827105141,0.016373270000258344
487,3263.827169302,3263.84403443,0.016865128000063123
488,3263.844123846,3263.860638355,0.01651450899998963
489,3263.860739506,3263.877435587,0.016696081000191043
490,3263.877518872,3263.89424572,0.016726847999962047
491,3263.89434615,3263.910877204,0.016531054000097356
492,3263.910968787,3263.927600232,0.016631444999802625
493,3263.927675108,3263.944219118,0.016544009999961418
494,3263.944317549,3263.960931204,0.016613655000128347
495,3263.961029747,3263.979867427,0.018837680000160617
496,3263.979972067,3263.993941757,0.013969690000067203
497,3263.994036759,3264.010895382,0.016858622999734507
498,3264.011011191,3264.027324219,0.016313028000240593
499,3264.027415552,3264.043896672,0.01648111999975299
500,3264.043995746,3264.060584288,0.01658854200013593
501,3264.060678631,3264.077297392,0.016618761000245286
502,3264.077431461,3264.093980644,0.0165491830002793
503,3264.094081879,3264.110473186,0.016391307000048982
504,3264.110571241,3264.127235546,0.016664305000176682
505,3264.127334185,3264.143879305,0.016545120000046154
506,3264.143971202,3264.160561648,0.01659044600000925
507,3264.160651906,3264.17719246,0.016540553999675467
508,3264.177280838,3264.194009721,0.016728882999814232
509,3264.194100868,3264.210547146,0.016446277999875747
510,3264.210638308,3264.227253802,0.01661549400023432
511,3264.227350361,3264.243964952,0.016614591000234213
512,3264.244055341,3264.260532219,0.0164768780000486
513,3264.260618728,3264.277431519,0.016812791000120342
514,3264.277542516,3264.294132368,0.016589852000379324
515,3264.294231829,3264.310792402,0.016560572999878787
516,3264.310890785,3264.327196962,0.016306176999933086
517,3264.327297502,3264.343893836,0.01659633400004168
518,3264.343980666,3264.360538564,0.016557897999973648
519,3264.360627879,3264.376976365,0.016348485999969853
520,3264.377057888,3264.393895477,0.016837589000260778
521,3264.393986465,3264.410516888,0.016530422999949224
522,3264.410601991,3264.427394226,0.016792235000139044
523,3264.427491162,3264.444051807,0.016560645000026852
524,3264.444147828,3264.460764626,0.01661679800008642
525,3264.460866669,3264.477089871,0.01622320199976457
526,3264.477158475,3264.49375792,0.016599444999883417
527,3264.493830384,3264.510476322,0.016645938000237948
528,3264.51060048,3264.52698202,0.016381540000111272
529,3264.527046755,3264.543757082,0.01671032700005526
530,3264.543861151,3264.560470653,0.016609501999937493
531,3264.560545535,3264.576994813,0.01644927799998186
532,3264.577078841,3264.59369546,0.016616619000160426
533,3264.593762441,3264.6103302,0.016567759000281512
534,3264.610403745,3264.627004948,0.016601202999936504
535,3264.627078655,3264.64358731,0.016508655000052386
536,3264.643661225,3264.660603415,0.01694219000000885
537,3264.66070335,3264.676986893,0.0162835430000996
538,3264.677110926,3264.693629347,0.01651842100000067
539,3264.693695362,3264.710783267,0.017087904999698367
540,3264.71085314,3264.726947781,0.016094641000108822
541,3264.727020783,3264.743682806,0.01666202299975339
542,3264.74374966,3264.760299421,0.016549761000078433
543,3264.760374525,3264.776986696,0.01661217100036083
544,3264.777060171,3264.793678386,0.01661821500010774
545,3264.793745429,3264.810367616,0.016622186999939004
546,3264.810449221,3264.826952202,0.01650298100003056
547,3264.827019665,3264.843610148,0.01659048300007271
548,3264.843679947,3264.860434135,0.016754188000049908
549,3264.860509645,3264.87693224,0.01642259499976717
550,3264.877009935,3264.89359029,0.016580354999859992
551,3264.893674424,3264.910220588,0.016546163999919372
552,3264.910292395,3264.926934985,0.016642590000174096
553,3264.927006681,3264.943634594,0.016627912999865657
554,3264.943706881,3264.960317953,0.016611072000159766
555,3264.960403525,3264.976937104,0.016533579000224563
556,3264.97701788,3264.993727439,0.016709558999991714
557,3264.993796037,3265.01060531,0.01680927300003532
